"mode","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","time_min"
"shuffle","17SNB","17SNB_shuffle_80.0_  2x  2_ST512","2020",FALSE,17.4835287891065,2.73996626449473,4.53274132267223,18.5841533206159,30.7438674682975,4.53274132267223,5.53566075726326,0.4059725547071,3.35176813100229,-1.7175087204198,-33.8807441526494,3.01674351967194,5,4,4,2,-1,80,2,5.08503056367238
"shuffle","20MMD","20MMD_shuffle_80.0_  2x  2_ST512","2020",FALSE,28.2491566487575,-2.89660496764727,3.66544131778518,-9.30015776567687,11.7686681190501,3.66544131778518,5.28997099452182,0.694937424263018,5.98802613459607,0.800339496348736,15.427676190926,2.91334909562492,-7,-4,-2,-2,-2,80,2,5.1309060494105
"shuffle","10TES","10TES_shuffle_100.0_  2x  2_ST512","2020",FALSE,18.721906999255,-2.93163580658889,6.42728898557482,-13.5388274929205,29.6823898204788,6.42728898557482,8.17176938668372,0.501811218302794,6.69086450975531,-1.63546959947478,-19.6421327563806,3.927112323591,5,-5,-6,-3,-2,100,2,33.726474014918
"shuffle","17SNB","17SNB_shuffle_100.0_  2x  2_ST512","2020",FALSE,17.4544893786987,2.71092685408692,4.86112585425791,18.3871899994422,32.9711753597077,4.86112585425791,5.98651456363271,0.238657123393697,3.27266336424039,-1.7966134871817,-35.4412185374664,3.01741479560039,5,4,4,2,-1,100,2,6.00079785188039
"shuffle","20MMD","20MMD_shuffle_100.0_  2x  2_ST512","2020",FALSE,28.0563608757565,-3.08940074064826,4.25005287249145,-9.91916903075842,13.6456861284552,4.25005287249145,6.05314710818515,0.576806397172792,6.01518763131792,0.827500993070588,15.9512524709889,3.1076307323185,-7,-4,-2,-2,-2,100,2,6.50404082139333
"shuffle","10TES","10TES_shuffle_2.5_  4x  4_ST512","2020",FALSE,21.502694897808,-0.150847908035871,0.305845409513002,-0.696643082328127,1.41244974208313,0.305845409513002,0.869323706790176,0.994702918751145,8.30328821716836,-0.0230458920617291,-0.276783176838674,0.153824444413425,0,0,0,0,0,2.5,4,33.1583999752998
"shuffle","17SNB","17SNB_shuffle_2.5_  4x  4_ST512","2020",FALSE,14.8130192315442,0.0694567069324243,0.407571676241268,0.471098534132971,2.76440429889925,0.407571676241268,0.865988604880713,0.985400962787769,4.97885353052626,-0.0904233208958383,-1.78375187519048,0.115423002949072,0,0,0,0,0,2.5,4,5.19524660507838
"shuffle","20MMD","20MMD_shuffle_2.5_  4x  4_ST512","2020",FALSE,31.0318847126325,-0.113876903772233,0.232297383095038,-0.365625683438909,0.745839469125984,0.232297383095038,0.603157873393029,0.99352069928537,5.21080321388841,0.0231165756410778,0.445604703079903,0.113876903772219,0,-1,0,0,0,2.5,4,6.56678212881088
"shuffle","10TES","10TES_shuffle_5.0_  4x  4_ST512","2020",FALSE,21.354258381737,-0.299284424106869,0.532515418627769,-1.38214991786978,2.45925308113577,0.532515418627769,1.23618024185709,0.989582494282194,8.280188405722,-0.0461457035080919,-0.554213930196933,0.304874290837855,0,0,0,0,0,5,4,39.6932794570923
"shuffle","17SNB","17SNB_shuffle_5.0_  4x  4_ST512","2020",FALSE,14.8775758910813,0.134013366469508,0.691583648730184,0.908961902835875,4.69074992950792,0.691583648730184,1.20304858083023,0.971812661330135,4.89334787848743,-0.175928972934669,-3.47049447270403,0.22265272341424,0,1,1,0,0,5,4,5.12152804931005
"shuffle","20MMD","20MMD_shuffle_5.0_  4x  4_ST512","2020",FALSE,30.9220971260334,-0.223664490371355,0.402162771598671,-0.718121756423992,1.29122792549356,0.402162771598671,0.850228776037033,0.9876500192937,5.23425428910283,0.046567650855498,0.897657358718778,0.223664490371331,-1,-1,0,0,0,5,4,5.02364416519801
"shuffle","10TES","10TES_shuffle_10.0_  4x  4_ST512","2020",FALSE,21.0650253462776,-0.588517459566301,0.945942472950773,-2.71788069436597,4.36853443075136,0.945942472950773,1.84114850802295,0.977871495880024,8.23789759210701,-0.0884365171230819,-1.06213029603324,0.598711255533681,0,-1,0,0,-1,10,4,28.1806332111359
"shuffle","17SNB","17SNB_shuffle_10.0_  4x  4_ST512","2020",FALSE,14.9947755940502,0.251213069438345,1.11759688253235,1.70388309486929,7.58023632800226,1.11759688253235,1.69103851459323,0.944073350018663,4.73554850459656,-0.333728346825536,-6.5833521546947,0.422072775454934,1,1,1,0,-1,10,4,4.49868512948354
"shuffle","20MMD","20MMD_shuffle_10.0_  4x  4_ST512","2020",FALSE,30.7100938370044,-0.435667779400365,0.684019589491442,-1.39880278018597,2.1961883543447,0.684019589491442,1.24379437496433,0.975405988749936,5.28313339001764,0.0954467517703019,1.83987118779689,0.435667779400399,-1,-1,0,0,-1,10,4,5.21780273914337
"shuffle","10TES","10TES_shuffle_15.0_  4x  4_ST512","2020",FALSE,20.7871015256333,-0.866441280210598,1.33084696621378,-4.00138345941599,6.14609340442254,1.33084696621378,2.37327313160758,0.964364439258166,8.19894557528694,-0.127388533943147,-1.52994742070141,0.880727935197831,0,-1,-1,0,-1,15,4,26.3845443725586
"shuffle","17SNB","17SNB_shuffle_15.0_  4x  4_ST512","2020",FALSE,15.0889844195939,0.345421894982085,1.45798669221028,2.34286587387182,9.88897147332215,1.45798669221028,2.08238742103875,0.914311725268453,4.59313191798856,-0.476144933433534,-9.39275852136503,0.591708472516685,1,1,1,0,-1,15,4,4.08169674873352
"shuffle","20MMD","20MMD_shuffle_15.0_  4x  4_ST512","2020",FALSE,30.5113299898539,-0.63443162655086,0.931190519488897,-2.0369757990336,2.98978246529194,0.931190519488897,1.58823399640743,0.962071523071939,5.33331322727034,0.14562658902301,2.80715855019744,0.634431626550803,-2,-1,0,0,-1,15,4,5.13873401085536
"shuffle","10TES","10TES_shuffle_20.0_  4x  4_ST512","2020",FALSE,20.5192841909961,-1.13425861484777,1.69859936662592,-5.23821263346181,7.84444089291247,1.69859936662592,2.8675267924768,0.94916432882922,8.16127314732718,-0.165060961902908,-1.98239657137865,1.15265579547965,0,-2,-1,-1,-1,20,4,24.318651564916
"shuffle","17SNB","17SNB_shuffle_20.0_  4x  4_ST512","2020",FALSE,15.1728918544486,0.429329329836738,1.74685736265217,2.91197822181747,11.8482718117558,1.74685736265217,2.41566555441291,0.883231745246499,4.46400432281966,-0.605272528602433,-11.940017212369,0.745842870406987,1,1,1,0,-1,20,4,4.66213821570078
"shuffle","20MMD","20MMD_shuffle_20.0_  4x  4_ST512","2020",FALSE,30.3277671673496,-0.817994449055139,1.15704330093699,-2.62634274008022,3.71493018917721,1.15704330093699,1.90468818971897,0.947613323283479,5.37734115919863,0.189654520951296,3.65585923315082,0.817994449055229,-2,-1,-1,0,-1,20,4,5.30928829113642
"shuffle","10TES","10TES_shuffle_25.0_  4x  4_ST512","2020",FALSE,20.262874473933,-1.3906683319109,2.04979451592327,-6.42235935421884,9.46632398357496,2.04979451592327,3.32898922020491,0.932678905510014,8.12351334637789,-0.202820762852198,-2.43589507929261,1.41280911466886,0,-2,-2,-1,-1,25,4,28.3395274003347
"shuffle","17SNB","17SNB_shuffle_25.0_  4x  4_ST512","2020",FALSE,15.2391302705831,0.495567745971316,2.00325851565623,3.3612483085011,13.5873437122957,2.00325851565623,2.7104380017812,0.850725985962195,4.35181648030047,-0.717460371121625,-14.1531108311899,0.8764085980858,1,1,1,0,-2,25,4,5.04431428511937
"shuffle","20MMD","20MMD_shuffle_25.0_  4x  4_ST512","2020",FALSE,30.1559896098554,-0.989772006549387,1.36853221663253,-3.17787061603934,4.39395970947044,1.36853221663253,2.2002517951501,0.932379981344323,5.42419544153883,0.236508803291501,4.55904181929164,0.989772006549536,-3,-1,-1,0,-1,25,4,5.42243222792943
"shuffle","10TES","10TES_shuffle_30.0_  4x  4_ST512","2020",FALSE,20.0192234022889,-1.63431940355497,2.387940134391,-7.54758432931305,11.0279419668293,2.387940134391,3.76883457818546,0.914804253489189,8.08966392692756,-0.236670182302532,-2.84242956381217,1.66020987626225,0,-3,-2,-1,-1,30,4,27.1430186708768
"shuffle","17SNB","17SNB_shuffle_30.0_  4x  4_ST512","2020",FALSE,15.2968905403973,0.553328015785533,2.23322250362372,3.75301434006773,15.1471023363298,2.23322250362372,2.97712598075359,0.816979703064319,4.24887909006557,-0.820397761356526,-16.1837237421029,0.991971880297965,1,2,1,0,-2,30,4,4.25773624181747
"shuffle","20MMD","20MMD_shuffle_30.0_  4x  4_ST512","2020",FALSE,30.0007274468071,-1.14503416959769,1.5626509770493,-3.67637235428716,5.01721870312602,1.5626509770493,2.4711353481425,0.916667326922946,5.46035095051691,0.272664312269574,5.25599041120368,1.14503416959784,-3,-1,-1,-1,-1,30,4,4.43874331712723
"shuffle","10TES","10TES_shuffle_50.0_  4x  4_ST512","2020",FALSE,19.159828760612,-2.49371404523186,3.65104598824503,-11.5164251300201,16.8611945905669,3.65104598824503,5.34450641556893,0.832101822967134,7.93803162821592,-0.388302481014169,-4.66354671720079,2.53286147813505,0,-4,-3,-2,-2,50,4,27.4947771112124
"shuffle","17SNB","17SNB_shuffle_50.0_  4x  4_ST512","2020",FALSE,15.4313407322119,0.687778207600116,2.9714239685471,4.66493906375742,20.1540432550601,2.9714239685471,3.84091803853985,0.674181316925623,3.92958329459248,-1.13969355682961,-22.4823695811739,1.32065011293605,2,2,2,0,-2,50,4,4.74629680315654
"shuffle","20MMD","20MMD_shuffle_50.0_  4x  4_ST512","2020",FALSE,29.4815396162811,-1.66422200012368,2.256270124092,-5.34333377562076,7.24422845034429,2.256270124092,3.4257803326824,0.847503226577408,5.57308844239624,0.385401804148902,7.42916507923676,1.66422200012384,-4,-2,-1,-1,-2,50,4,4.59508860111237
"shuffle","10TES","10TES_shuffle_65.0_  4x  4_ST512","2020",FALSE,18.6513069716995,-3.0022358341444,4.54730849696355,-13.8648712640878,21.000297908462,4.54730849696355,6.40126063846331,0.756299505637783,7.81035670105229,-0.5159774081778,-6.19693374549813,3.05011489402493,0,-5,-4,-2,-2,65,4,28.2134758234024
"shuffle","17SNB","17SNB_shuffle_65.0_  4x  4_ST512","2020",FALSE,15.4623471994594,0.718784674847607,3.41436175486597,4.87524418638793,23.1583224825498,3.41436175486597,4.36532693334244,0.558536228807128,3.75795089421749,-1.31132595720461,-25.8681069438284,1.4659642140258,2,2,2,0,-3,65,4,4.82372014522552
"shuffle","20MMD","20MMD_shuffle_65.0_  4x  4_ST512","2020",FALSE,29.2040346111463,-1.94172700525841,2.7079824710689,-6.23432179688838,8.6945456798288,2.7079824710689,4.03861363226827,0.787389213940238,5.60558704769997,0.417900409452634,8.05562167867992,1.9417270052586,-5,-2,-1,-1,-2,65,4,5.73649848302205
"shuffle","10TES","10TES_shuffle_80.0_  4x  4_ST512","2020",FALSE,18.2777579317198,-3.37578487412406,5.45829645290412,-15.5899886886547,25.2074060205567,5.45829645290412,7.42981271913639,0.660334140630554,7.66798917874528,-0.658344930484804,-7.9067801249412,3.43587257783141,0,-5,-5,-2,-2,80,4,26.0806777834892
"shuffle","17SNB","17SNB_shuffle_80.0_  4x  4_ST512","2020",FALSE,15.455370624527,0.711808099915158,3.80806841002137,4.82792472122608,25.8286855952519,3.80806841002137,4.83740725524939,0.434806411289262,3.63752973005361,-1.43174712136849,-28.2436166603691,1.54888898068322,2,2,2,0,-3,80,4,4.92825907468796
"shuffle","20MMD","20MMD_shuffle_80.0_  4x  4_ST512","2020",FALSE,29.0043390446848,-2.14142257171999,3.14363376531981,-6.87548629599759,10.093295530985,3.14363376531981,4.62573462895756,0.714563068090836,5.61505988431243,0.427373246065096,8.23822400748331,2.14142257172007,-5,-3,-2,-1,-2,80,4,5.47825713952382
"shuffle","10TES","10TES_shuffle_100.0_  4x  4_ST512","2020",FALSE,18.0410164714247,-3.61252633441913,6.81913595079101,-16.6833038215076,31.4920103926396,6.81913595079101,8.97462842317534,0.467189491330146,7.53657440356881,-0.789759705661278,-9.48508305456775,3.69644824190025,0,-5,-6,-3,-2,100,4,28.0135354677836
"shuffle","17SNB","17SNB_shuffle_100.0_  4x  4_ST512","2020",FALSE,15.4234003468452,0.679837822233385,4.32567322674549,4.61108243749442,29.3394030074111,4.32567322674549,5.47641023612631,0.246923066323348,3.57510867109312,-1.49416818032898,-29.4749768876761,1.57625509405066,3,2,2,0,-3,100,4,5.35653357903163
"shuffle","20MMD","20MMD_shuffle_100.0_  4x  4_ST512","2020",FALSE,28.8449768799529,-2.3007847364518,3.75121969270281,-7.38715194956079,12.0440775823797,3.75121969270281,5.43505726647566,0.589317519960233,5.64187711913024,0.454190480882908,8.75516415225028,2.30078473645191,-5,-3,-2,-2,-2,100,4,4.65898993810018
"shuffle","10TES","10TES_shuffle_2.5_  8x  8_ST512","2020",FALSE,21.5369807262495,-0.116562079594335,0.261065316061161,-0.538304889132862,1.20564712390023,0.261065316061161,0.941511904167126,0.993693817473938,8.30885467848598,-0.0174794307441086,-0.209929490155,0.119623146337713,0,0,0,0,0,2.5,8,26.8998865445455
"shuffle","17SNB","17SNB_shuffle_2.5_  8x  8_ST512","2020",FALSE,14.7560792450356,0.01251672042374,0.271445552167126,0.0848961735187509,1.8411123615069,0.271445552167126,0.807214285445158,0.987244190929552,5.01035619514906,-0.0589206562730373,-1.1623089051944,0.0581344793302858,0,0,0,0,0,2.5,8,4.55186124245326
"shuffle","20MMD","20MMD_shuffle_2.5_  8x  8_ST512","2020",FALSE,31.0820537645897,-0.0637078518150069,0.158845882854761,-0.204547419965648,0.510008022314971,0.158845882854761,0.568986232356007,0.994064935360278,5.19131546134273,0.0036288230953998,0.0699506995786046,0.0637319711388199,0,-1,0,0,0,2.5,8,4.7075244307518
"shuffle","10TES","10TES_shuffle_5.0_  8x  8_ST512","2020",FALSE,21.4203301771095,-0.233212628734336,0.462798364203557,-1.07701834672244,2.13728704052372,0.462798364203557,1.33593783242352,0.987478771038686,8.2932931179501,-0.0330409912799912,-0.39682519157337,0.238994014637904,0,0,0,0,0,5,8,27.9090536475182
"shuffle","17SNB","17SNB_shuffle_5.0_  8x  8_ST512","2020",FALSE,14.7677226085038,0.0241600838919513,0.501715242344407,0.16386869762054,3.40294444783532,0.501715242344407,1.13637744676613,0.974564973151093,4.95291537688088,-0.116361474541209,-2.2954255202804,0.115309310865506,0,0,0,0,0,5,8,4.76728247801463
"shuffle","20MMD","20MMD_shuffle_5.0_  8x  8_ST512","2020",FALSE,31.0191716287411,-0.126589987663642,0.295699684581918,-0.406443705640405,0.949405855678837,0.295699684581918,0.805927248772128,0.988251774989711,5.19652232308701,0.00883568483967689,0.170320326878149,0.126591671182443,0,-1,0,0,0,5,8,4.94898526668549
"shuffle","10TES","10TES_shuffle_10.0_  8x  8_ST512","2020",FALSE,21.1910319420846,-0.462510863759228,0.823051649034048,-2.13595931116826,3.80100224898035,0.823051649034048,1.92421733235826,0.974669310885227,8.26011491036157,-0.0662191988685237,-0.795298362998873,0.472961320314846,0,-1,0,0,-1,10,8,26.4326079765956
"shuffle","17SNB","17SNB_shuffle_10.0_  8x  8_ST512","2020",FALSE,14.7872253788996,0.0436628542878044,0.886499725139925,0.2961486019062,6.01279184498366,0.886499725139925,1.60113274212348,0.948873269151494,4.84512040088789,-0.224156450534203,-4.42186246883162,0.219053139899763,0,0,0,0,-1,10,8,4.25315627654394
"shuffle","20MMD","20MMD_shuffle_10.0_  8x  8_ST512","2020",FALSE,30.8985444729828,-0.247217143421967,0.532602833412148,-0.793742488839173,1.71003310168412,0.532602833412148,1.16192351611445,0.976135970837102,5.20465060529015,0.0169639670428126,0.327004467034344,0.247268715770204,-1,-1,0,0,-1,10,8,5.29914485216141
"shuffle","10TES","10TES_shuffle_15.0_  8x  8_ST512","2020",FALSE,20.9636174535578,-0.689925352286096,1.16676000334472,-3.18620079158547,5.38830995835857,1.16676000334472,2.4349496490196,0.96028946236037,8.23279046398179,-0.0935436452482943,-1.12346735095097,0.704144921846783,0,-1,-1,0,-1,15,8,25.999213051796
"shuffle","17SNB","17SNB_shuffle_15.0_  8x  8_ST512","2020",FALSE,14.8038160558601,0.0602535312482519,1.2055241512215,0.408676879469729,8.17661368620431,1.2055241512215,1.96591231794601,0.921920037256877,4.74357665532278,-0.325700196099318,-6.42498339793671,0.316554696986934,1,1,1,0,-1,15,8,4.58411651055018
"shuffle","20MMD","20MMD_shuffle_15.0_  8x  8_ST512","2020",FALSE,30.7786730004756,-0.367088615929188,0.740840740954962,-1.17861499246767,2.3786245784555,0.740840740954962,1.45722776142015,0.963268698645913,5.21630693134364,0.0286202930963029,0.551696644228539,0.36711425208675,-1,-1,0,0,-1,15,8,4.54746299982071
"shuffle","10TES","10TES_shuffle_20.0_  8x  8_ST512","2020",FALSE,20.7448121960623,-0.908730609781543,1.49642923152135,-4.19668327686449,6.91078242918055,1.49642923152135,2.89137728596037,0.944956892259271,8.20310506200461,-0.123229047225475,-1.47999162186959,0.92632327687721,0,-2,-1,0,-1,20,8,26.6403144240379
"shuffle","17SNB","17SNB_shuffle_20.0_  8x  8_ST512","2020",FALSE,14.8137641593306,0.0702016347187744,1.48284736674548,0.476151097142125,10.0575920119044,1.48284736674548,2.27610731305914,0.893916722824249,4.64448742863732,-0.424789422784773,-8.37968481965245,0.407622920344176,1,1,1,0,-1,20,8,5.59398593505224
"shuffle","20MMD","20MMD_shuffle_20.0_  8x  8_ST512","2020",FALSE,30.6695634219036,-0.476198194501094,0.926828788971585,-1.52893417847993,2.97577821466217,0.926828788971585,1.71622840048528,0.949856733059624,5.22322963917353,0.0355430009261957,0.685141632575631,0.476232398269193,-1,-1,0,0,-1,20,8,4.1413187623024
"shuffle","10TES","10TES_shuffle_25.0_  8x  8_ST512","2020",FALSE,20.5275807858642,-1.12596201997971,1.82274631996404,-5.19989744900235,8.41777410887294,1.82274631996404,3.32548201821021,0.928259283451488,8.17687434347337,-0.14945976575672,-1.79502484281814,1.14651611473715,0,-2,-1,0,-1,25,8,26.8893677473068
"shuffle","17SNB","17SNB_shuffle_25.0_  8x  8_ST512","2020",FALSE,14.8241321606395,0.0805696360277235,1.73342984669722,0.546473322802589,11.7571980571423,1.73342984669722,2.5571370119029,0.864267736782514,4.55416577727449,-0.515111074147604,-10.1614310925453,0.492820085177356,1,1,1,0,-1,25,8,4.38890986442566
"shuffle","20MMD","20MMD_shuffle_25.0_  8x  8_ST512","2020",FALSE,30.566525437219,-0.579236179185742,1.10583132575105,-1.85975923889642,3.55050340194154,1.10583132575105,1.96165723277944,0.935283358869214,5.22875731915166,0.0410706809043253,0.791695485257781,0.579405564513043,-1,-1,0,0,-1,25,8,5.01274822155635
"shuffle","10TES","10TES_shuffle_30.0_  8x  8_ST512","2020",FALSE,20.3196744545815,-1.33386835126233,2.14010375236979,-6.16004671024246,9.88338846700048,2.14010375236979,3.73753487125573,0.910418303500016,8.15079675089631,-0.175537358333777,-2.10821900768054,1.35729748456861,0,-2,-1,-1,-1,30,8,25.2358175794284
"shuffle","17SNB","17SNB_shuffle_30.0_  8x  8_ST512","2020",FALSE,14.8324642117513,0.0889016871394936,1.96294525993475,0.602986469458028,13.3139141686953,1.96294525993475,2.81745162219752,0.832953217295689,4.47110515958819,-0.598171691833907,-11.7999412808969,0.56960643605786,1,1,1,0,-2,30,8,3.97335548400879
"shuffle","20MMD","20MMD_shuffle_30.0_  8x  8_ST512","2020",FALSE,30.4641503588979,-0.681611257506869,1.27548486591606,-2.18845589939871,4.09521167478612,1.27548486591606,2.19971241694834,0.91954712724681,5.2372521776532,0.0495655394058705,0.955445902233915,0.681786276788172,-2,-1,0,0,-1,30,8,4.1920575539271
"shuffle","10TES","10TES_shuffle_50.0_  8x  8_ST512","2020",FALSE,19.5608329462293,-2.09270985961454,3.38717942078317,-9.66451484811878,15.6426107780803,3.38717942078317,5.26729325781802,0.826115433753365,8.04085853213183,-0.285475577098261,-3.42858661871134,2.12574574877476,0,-3,-2,-1,-2,50,8,28.3101346850395
"shuffle","17SNB","17SNB_shuffle_50.0_  8x  8_ST512","2020",FALSE,14.8162276192891,0.0726650946772978,2.75281493021864,0.492859812925106,18.6713009533706,2.75281493021864,3.71452487260107,0.693625732999313,4.19321488583108,-0.876061965591017,-17.2817936614619,0.812376221279285,1,1,1,0,-2,50,8,5.45316038926442
"shuffle","20MMD","20MMD_shuffle_50.0_  8x  8_ST512","2020",FALSE,30.1276699399717,-1.01809167643302,1.90760862154981,-3.26879685580327,6.12477757020093,1.90760862154981,3.05923087634335,0.847233481932374,5.24836027176804,0.0606736335207101,1.16957013311831,1.0187390644203,-2,-1,-1,-1,-1,50,8,4.99661379257838
"shuffle","10TES","10TES_shuffle_65.0_  8x  8_ST512","2020",FALSE,19.0925601196221,-2.56098268622172,4.31390185935854,-11.8270839519645,19.9223835934797,4.31390185935854,6.34520244918273,0.746614403709187,7.95459226451914,-0.37174184471095,-4.46465202854229,2.59984653228192,0,-4,-3,-1,-2,65,8,26.0096220493317
"shuffle","17SNB","17SNB_shuffle_65.0_  8x  8_ST512","2020",FALSE,14.7977079870657,0.0541454624538584,3.26749287445965,0.367248162467328,22.1621664981251,3.26749287445965,4.30765707663962,0.572866515543807,4.03924417479069,-1.0300326766314,-20.3191245382947,0.945775950946155,1,1,1,-1,-3,65,8,4.46567606925964
"shuffle","20MMD","20MMD_shuffle_65.0_  8x  8_ST512","2020",FALSE,29.9347797565698,-1.21098185983489,2.35692158752823,-3.88811124527794,7.56739108375765,2.35692158752823,3.66559581304634,0.78050482435139,5.25422855634264,0.0665419180953073,1.28268962131816,1.21188405922718,-2,-1,-1,-1,-2,65,8,5.1901814142863
"shuffle","10TES","10TES_shuffle_80.0_  8x  8_ST512","2020",FALSE,18.7400142579552,-2.91352854788862,5.26780003464602,-13.455204878078,24.3276589049638,5.26780003464602,7.42515786082613,0.645432345726463,7.86351797458868,-0.462816134641405,-5.55846220641511,2.95896918723255,0,-5,-4,-2,-2,80,8,25.2502513964971
"shuffle","17SNB","17SNB_shuffle_80.0_  8x  8_ST512","2020",FALSE,14.7698782849329,0.0263157603210757,3.75758794158615,0.178489834306642,25.4862956989772,3.75758794158615,4.87174685087698,0.437434009388781,3.93585957177526,-1.13341727964684,-22.3585594724202,1.03157742021334,1,1,1,-1,-3,80,8,4.74627126455307
"shuffle","20MMD","20MMD_shuffle_80.0_  8x  8_ST512","2020",FALSE,29.7897224427558,-1.35603917364896,2.79639395273379,-4.35384817475366,8.97840928462288,2.79639395273379,4.25609277525064,0.702196848690727,5.26549614596704,0.0778095077197065,1.4998883538192,1.35693088855291,-3,-2,-1,-1,-2,80,8,5.5302820165952
"shuffle","10TES","10TES_shuffle_100.0_  8x  8_ST512","2020",FALSE,18.5128461557488,-3.14069665009503,6.65581423755507,-14.5043085016435,30.7377610085995,6.65581423755507,9.00279262477514,0.45290577259316,7.78093745669213,-0.545396652537957,-6.55026144018605,3.19347468548778,0,-5,-5,-2,-2,100,8,23.7916649103165
"shuffle","17SNB","17SNB_shuffle_100.0_  8x  8_ST512","2020",FALSE,14.7344045840594,-0.00915794055237562,4.38744816905727,-0.0621148418985441,29.7583990418407,4.38744816905727,5.59952907066759,0.239518870017076,3.88464165834801,-1.18463519307408,-23.3689188378368,1.06967742751972,1,1,1,-1,-3,100,8,4.6171661456426
"shuffle","20MMD","20MMD_shuffle_100.0_  8x  8_ST512","2020",FALSE,29.6632176228081,-1.48254399359663,3.39391821332317,-4.76001843157934,10.8968862445013,3.39391821332317,5.05484290226851,0.576435776141836,5.31065036040145,0.12296372215412,2.37029972565312,1.4833346140299,-3,-2,-1,-1,-2,100,8,4.70450243552526
"shuffle","10TES","10TES_shuffle_2.5_ 16x 16_ST512","2020",FALSE,21.5530494252732,-0.100493380570637,0.249502356674028,-0.46409671374199,1.15224727385808,0.249502356674028,1.11757995300986,0.991053093330379,8.31425804092174,-0.0120760683083496,-0.145034635290011,0.102295035242751,0,0,0,0,0,2.5,16,25.328476647536
"shuffle","17SNB","17SNB_shuffle_2.5_ 16x 16_ST512","2020",FALSE,14.7421657409522,-0.00139678365960094,0.198636023979957,-0.00947385448577475,1.34727291079323,0.198636023979957,0.831639879437673,0.986467871257715,5.02971411208437,-0.0395627393377271,-0.780441481049285,0.0354602981822662,0,0,0,0,0,2.5,16,5.30986171960831
