"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","shift_distance","time_min","location","shift_direction","lon","lat","lat_new","eq_dist_km","abs_lat"
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1000_N",2020,FALSE,7.10499645540537,1.6513354008986,1.74607358254977,30.2793918506172,32.0165401754636,1.74607358254977,2.73848652770049,0.98402235292751,7.6208346700619,1.83388293217068,31.6899641682332,1000,10.9882716059685,"Australia","N",147.613916,-36.636058,-27.6529462500898,3078.32597656,27.6529462500898
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_1500_N",2020,FALSE,13.141532702649,-8.51201010319483,8.52696440653438,-39.3100112047143,39.3790728980992,8.52696440653438,9.25062025943176,0.916636221925428,6.20302624606566,-2.12330786316443,-25.501112918477,1500,25.7261351068815,"USA East","N",-122.285282,46.455086,59.9297536248653,6671.38017352,59.9297536248653
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_1500_N",2020,FALSE,8.36051465125635,-6.38304787335546,6.38710634588138,-43.2937959377191,43.3213230195837,6.38710634588138,7.1615299980402,0.811809582205866,2.78028361009669,-2.28899324132541,-45.1542361645383,1500,4.56715830961863,"USA West","N",-80.379497,37.449419,50.9240866248653,5668.86932308,50.9240866248653
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_1500_N",2020,FALSE,32.1740078448642,1.0282462284595,1.27500534642233,3.30140017484085,4.09367207687987,1.27500534642233,1.58858183056788,0.97319110933536,5.25519562362261,0.0675089853752784,1.30133121144122,1500,4.71545247236888,"Brazil","N",-63.405779,-1.400945,12.0737226248653,1344.0468026,12.0737226248653
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_1500_N",2020,FALSE,14.9599564918187,-1.03192601563705,2.0110808103859,-6.45281138825239,12.5756352289875,2.0110808103859,2.6211729515112,0.977706785745494,10.8128793581885,1.04778256600729,10.7298738384881,1500,21.1676169435183,"Switzerland","N",8.402194,47.355772,60.8304396248653,6771.64453904,60.8304396248653
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_1500_N",2020,FALSE,4.90775447879735,-4.52467515903379,4.68860449163826,-47.9693497090764,49.7072829765242,4.68860449163826,7.07857869959099,0.921299165005115,3.5675705325849,-4.98317113453482,-58.2776480512407,1500,19.9581026395162,"Germany","N",12.430884,48.205131,61.6797986248653,6866.19518292,61.6797986248653
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_1500_N",2020,FALSE,22.6980867619511,0.41809433726614,0.963372277301849,1.87654613743457,4.32393449216117,0.963372277301849,1.40356934830319,0.996443530695294,15.4802753926083,-0.251046414109046,-1.59583801789528,1500,6.76060811281204,"Cameroon","N",12.786326,5.831657,19.3063246248653,2149.18005724,19.3063246248653
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_1500_N",2020,FALSE,1.87251791137194,-1.93372202555163,2.12523349782021,-50.8039970573842,55.8355104522904,2.12523349782021,3.15381257407212,0.764559422534248,1.22342813652114,-2.07530444524368,-62.9121759282892,1500,9.97686670621236,"Poland","N",23.2945,52.730829,66.2054966248652,7369.99588428,66.2054966248652
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_1500_N",2020,FALSE,2.85209913619097,0.172430899840855,1.06708211557552,6.43478537760022,39.8214264400491,1.06708211557552,1.35745633189568,0.743329825592603,0.832074077167829,-1.01246445642589,-54.8898512005224,1500,6.76896629333496,"Finland","N",26.091998,63.527175,77.0018426248652,8571.845121,77.0018426248652
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_1500_N",2020,FALSE,39.6702400799254,-0.433461502265899,1.04123353004245,-1.08085160512561,2.59635267809001,1.04123353004245,1.41771769057261,0.979126418341831,6.63888787916419,0.173777629220512,2.68792986510981,1500,5.21836824814479,"Malaysia","N",114.189928,2.213706,15.6883736248653,1746.42975192,15.6883736248653
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_1500_N",2020,FALSE,1.50838344596997,-0.947690834622435,1.12457514247376,-38.5855933638071,45.7875053437925,1.12457514247376,2.29075353072777,0.874200770613848,2.39988502420931,-1.4276949430663,-37.3001989578942,1500,6.69198769330978,"Mongolia","N",109.045451,48.239885,61.7145526248653,6870.0639982,61.7145526248653
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_1500_N",2020,FALSE,8.09025064085009,2.63658958634332,2.72621574497107,48.3453144592568,49.9887271637131,2.72621574497107,4.08013974798638,0.974846356011563,8.47553650475664,2.68858476686542,46.4594295691352,1500,8.34912870724996,"Australia","N",147.613916,-36.636058,-23.1613903751347,2578.32597656,23.1613903751347
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_2000_N",2020,FALSE,9.80534228160383,-11.84820052424,11.8711392040761,-54.7171455058266,54.8230805024308,11.8711392040761,12.8974101814541,0.817983009315456,5.07226924765201,-3.25406486157808,-39.0816032468696,2000,19.5455847263336,"USA East","N",-122.285282,46.455086,64.4213094998203,7171.38017352,64.4213094998203
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_2000_N",2020,FALSE,6.07755242755971,-8.6660100970521,8.66636623769271,-58.7782639547647,58.7806795218301,8.66636623769271,9.51496254980771,0.689922329824545,2.09417123292018,-2.97510561850191,-58.6889551646267,2000,3.50309221744537,"USA West","N",-80.379497,37.449419,55.4156424998203,6168.86932308,55.4156424998203
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_2000_N",2020,FALSE,31.9257450612476,0.779983444842841,1.14913859676874,2.50430043885014,3.68955047855848,1.14913859676874,1.49327061264632,0.969990259173427,5.20656130038022,0.0188746621328892,0.363835818334356,2000,3.55235851605733,"Brazil","N",-63.405779,-1.400945,16.5652784998203,1844.0468026,16.5652784998203
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_2000_N",2020,FALSE,14.0446502955003,-1.94723221195551,2.64376644496662,-12.1763789287951,16.5319276435031,2.64376644496662,3.5801941624937,0.958422936386717,10.4822929110862,0.717196118905001,7.34448550964951,2000,16.3853750228882,"Switzerland","N",8.402194,47.355772,65.3219954998203,7271.64453904,65.3219954998203
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_2000_N",2020,FALSE,4.26878317017323,-5.16364646765791,5.4687039119325,-54.7435461055315,57.9776804270968,5.4687039119325,8.19193433423638,0.873634160617078,2.6604853363143,-5.89025633080542,-68.8859114228103,2000,16.3326617240906,"Germany","N",12.430884,48.205131,66.1713544998203,7366.19518292,66.1713544998203
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_2000_N",2020,FALSE,21.707502865672,-0.57248955901294,1.37114708935042,-2.56952313133938,6.15416317570767,1.37114708935042,1.87287223912669,0.994605547475064,14.9273431441536,-0.803978662563773,-5.11068728007629,2000,6.75165105660756,"Cameroon","N",12.786326,5.831657,23.7978804998203,2649.18005724,23.7978804998203
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_2000_N",2020,FALSE,1.97676574061129,-1.82947419631227,2.2170064417183,-48.0651305916086,58.2466286534269,2.2170064417183,3.26392075544268,0.653044251678758,1.12212195027271,-2.17661063149211,-65.9832398517015,2000,9.94782446622849,"Poland","N",23.2945,52.730829,70.6970524998203,7869.99588428,70.6970524998203
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_2000_N",2020,FALSE,3.04769364606501,0.368025409714898,1.28979968729495,13.7339915711421,48.1328124802398,1.28979968729495,1.60273329211666,0.571459530158455,0.677155095330108,-1.16738343826361,-63.288644666544,2000,6.68900787830353,"Finland","N",26.091998,63.527175,81.4933984998203,9071.845121,81.4933984998203
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_2000_N",2020,FALSE,37.6391125699603,-2.46458901223098,2.54282596117058,-6.14553997510649,6.3406265777216,2.54282596117058,2.98011280458782,0.966342612112037,6.44906321680334,-0.0160470331403442,-0.248209736879336,2000,5.19034374554952,"Malaysia","N",114.189928,2.213706,20.1799294998203,2246.42975192,20.1799294998203
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_2000_N",2020,FALSE,1.37081958617144,-1.08525469442096,1.35938906176978,-44.186558321811,55.3480435226043,1.35938906176978,2.6762867631482,0.805501345813668,2.1666063907037,-1.66097357657191,-43.394875894759,2000,6.79645063877106,"Mongolia","N",109.045451,48.239885,66.2061084998203,7370.0639982,66.2061084998203
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_2000_N",2020,FALSE,9.30338942484203,3.84972837033527,3.92190610466415,70.5897988866387,71.9132719372647,3.92190610466415,5.60724177978399,0.963801683599454,9.35108693399146,3.56413519610024,61.5891639939444,2000,8.40262025594711,"Australia","N",147.613916,-36.636058,-18.6698345001797,2078.32597656,18.6698345001797
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_3000_N",2020,FALSE,4.48021281325337,-17.1733299925905,17.215285515038,-79.3095621652996,79.5033204007241,17.215285515038,18.7035208673824,0.540108652705117,2.08990165228465,-6.23643245694544,-74.9000985923936,3000,19.7545595049858,"USA East","N",-122.285282,46.455086,73.4044212497305,8171.38017352,73.4044212497305
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_3000_N",2020,FALSE,4.02702795767811,-10.7165345669337,10.7168830369045,-72.6861947310517,72.688558270869,10.7168830369045,11.639571585797,0.5358174350169,1.19445595959554,-3.87482089182656,-76.4373500480556,3000,3.61883590618769,"USA West","N",-80.379497,37.449419,64.3987542497305,7168.86932308,64.3987542497305
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_3000_N",2020,FALSE,29.8630043909837,-1.282757225421,1.47697993895661,-4.11856111023903,4.74215386718516,1.47697993895661,1.83335365717687,0.968063514661809,4.86640509074134,-0.321281547505998,-6.19315640881777,3000,3.69220100641251,"Brazil","N",-63.405779,-1.400945,25.5483902497305,2844.0468026,25.5483902497305
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_3000_N",2020,FALSE,10.4134192083791,-5.57846329907664,5.80247385302555,-34.8830933223517,36.2838699591516,5.80247385302555,8.00513342583597,0.8130540670058,8.74097159261486,-1.02412519956638,-10.4876093024125,3000,16.8236656586329,"Switzerland","N",8.402194,47.355772,74.3051072497305,8271.64453904,74.3051072497305
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_3000_N",2020,FALSE,3.70698105912996,-5.72544857870118,6.41745125594839,-60.699616096131,68.0360363379715,6.41745125594839,9.36809066979172,0.777930534563388,1.54182171419897,-7.00891995292076,-81.9685616263235,3000,16.7750489552816,"Germany","N",12.430884,48.205131,75.1544662497305,8366.19518292,75.1544662497305
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_3000_N",2020,FALSE,19.8174018948794,-2.46259052980555,2.84630328673066,-11.0529235507151,12.7751537454614,2.84630328673066,3.80633890494131,0.988968717543946,13.8274508272673,-1.90387097945012,-12.1024221794074,3000,6.99269665082296,"Cameroon","N",12.786326,5.831657,32.7809922497305,3649.18005724,32.7809922497305
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_3000_N",2020,FALSE,2.32942481831785,-1.47681511860571,2.34257748504427,-38.7998429704713,61.5457124055527,2.34257748504427,3.30637142540973,0.475995448283791,0.991439015605973,-2.30729356615885,-69.9448503013981,3000,10.0929538408915,"Poland","N",23.2945,52.730829,79.6801642497305,8869.99588428,79.6801642497305
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_3000_N",2020,FALSE,32.556731568544,-7.54697001364731,7.55501968635263,-18.8186369733976,18.8387091173338,7.55501968635263,7.83938412013496,0.948071821869828,5.60886584081892,-0.856244409124766,-13.2440805496275,3000,5.30003427267075,"Malaysia","N",114.189928,2.213706,29.1630412497305,3246.42975192,29.1630412497305
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_3000_N",2020,FALSE,1.67542219444588,-0.780652086146527,1.46961055849192,-31.7845470845545,59.835753751611,1.46961055849192,2.98174997223356,0.706237163859151,1.73455918224317,-2.09302078503244,-54.6826141563858,3000,6.74260796308517,"Mongolia","N",109.045451,48.239885,75.1892202497305,8370.0639982,75.1892202497305
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_3000_N",2020,FALSE,12.5357733829884,7.08211232848168,7.10745550930891,129.859781488056,130.324481816403,7.10745550930891,9.4286086297841,0.930972008322976,11.242281704222,5.45532996633076,94.2694913215,3000,8.57393545309703,"Australia","N",147.613916,-36.636058,-9.68672275026949,1078.32597656,9.68672275026949
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_5000_N",2020,FALSE,3.26546242968853,-11.4781000949233,11.4803732484164,-77.8516052396603,77.8670231787731,11.4803732484164,12.4888217633611,0.290665827308041,0.638348563147676,-4.43092828827442,-87.4075024533608,5000,3.59563536246618,"USA West","N",-80.379497,37.449419,82.3649777495508,9168.86932308,82.3649777495508
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_5000_N",2020,FALSE,24.0438638740035,-7.10189774240129,7.12983346998728,-22.8021322126239,22.8918257251155,7.12983346998728,7.64010917361219,0.866454385000806,3.38751194808865,-1.80017469015869,-34.7009142164932,5000,3.69735321203868,"Brazil","N",-63.405779,-1.400945,43.5146137495508,4844.0468026,43.5146137495508
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_5000_N",2020,FALSE,13.8877399308389,-8.39225249384601,8.57656622995255,-37.6672143054586,38.4944755207825,8.57656622995255,10.8421264837352,0.981090414849151,9.28153114144057,-6.44979066527682,-40.99967405487,5000,6.94420775969823,"Cameroon","N",12.786326,5.831657,50.7472157495508,5649.18005724,50.7472157495508
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_5000_N",2020,FALSE,22.2286999409416,-17.8750016412497,17.876129508943,-44.571949560854,44.5747619388858,17.876129508943,18.3128140581874,0.829646917013924,3.68574419323954,-2.77936605670414,-42.9902344933461,5000,5.93531000216802,"Malaysia","N",114.189928,2.213706,47.1292647495508,5246.42975192,47.1292647495508
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_5000_N",2020,FALSE,18.6776509829516,13.2239899284449,13.2324958355245,242.47913092283,242.6350978411,13.2324958355245,16.2303170967879,0.849252889381406,13.8147890907057,8.02783735281451,138.723074192077,5000,10.0286901950836,"Australia","N",147.613916,-36.636058,8.27950074955085,921.67402344,8.27950074955085
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_100_S",2020,FALSE,22.0890034324325,0.435460626588629,0.436488292105226,2.01103639479774,2.01578234111153,0.436488292105226,0.661236171555039,0.998358844100856,8.45493123926908,0.128597130038992,1.54446276538959,100,22.9901329080264,"USA East","S",-122.285282,46.455086,45.556774825009,5071.38017352,45.556774825009
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_100_S",2020,FALSE,14.8825005030835,0.138937978471668,0.204124958937998,0.942363680689356,1.38450227750075,0.204124958937998,0.451907379912151,0.996649117783674,5.16624650704714,0.0969696556250508,1.91288932262296,100,4.15753801266352,"USA West","S",-80.379497,37.449419,36.551107825009,4068.86932308,36.551107825009
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_100_S",2020,FALSE,30.9160303243407,-0.22973129206401,0.239413992108131,-0.73760049567389,0.76868883495862,0.239413992108131,0.489439823239471,0.99652395456736,5.16747731284231,-0.020209325405026,-0.389563341317272,100,4.18494456211726,"Brazil","S",-63.405779,-1.400945,-2.29925617499102,255.9531974,2.29925617499102
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_100_S",2020,FALSE,16.0407208900634,0.0488383826076841,0.214782367491788,0.305394831314666,1.3430711949744,0.214782367491788,0.463453727664901,0.999013417077184,9.59944481700047,-0.165651975180774,-1.69636797981776,100,19.5577158172925,"Switzerland","S",8.402194,47.355772,46.457460825009,5171.64453904,46.457460825009
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_100_S",2020,FALSE,9.76150618200783,0.32907654417669,0.334406263371617,3.48877814955381,3.54528235260188,0.334406263371617,0.587959711494283,0.999156592173272,8.88135445484522,0.330612787725503,3.86648083401715,100,19.1916088620822,"Germany","S",12.430884,48.205131,47.306819825009,5266.19518292,47.306819825009
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_100_S",2020,FALSE,22.0279726299142,-0.252019794770774,0.25428251109983,-1.13114847602709,1.14130429783315,0.25428251109983,0.504273363872589,0.999639203405896,15.6150387580966,-0.116283048620815,-0.739181678752267,100,8.06306521495183,"Cameroon","S",12.786326,5.831657,4.93334582500898,549.18005724,4.93334582500898
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_100_S",2020,FALSE,4.1305282285441,0.324288291620543,0.328102922933376,8.51991196021794,8.6201324238789,0.328102922933376,0.596918854600357,0.993659784662254,3.61486806559258,0.316135483827755,9.5835438609159,100,11.7257428487142,"Poland","S",23.2945,52.730829,51.832517825009,5769.99588428,51.832517825009
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_100_S",2020,FALSE,2.7774484036805,0.097780167330388,0.123470366784459,3.64896542056904,4.60767363323431,0.123470366784459,0.351414080173698,0.986128761873181,1.96106756757534,0.116529033981623,6.3175169214052,100,7.88090668916702,"Finland","S",26.091998,63.527175,62.628863825009,6971.845121,62.628863825009
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_100_S",2020,FALSE,39.8398485058909,-0.263853076300407,0.265282730032396,-0.657926989007855,0.661491881213776,0.265282730032396,0.515064755200516,0.997661965689571,6.42870942596057,-0.0364008239831142,-0.563034852861655,100,6.03183441559474,"Malaysia","S",114.189928,2.213706,1.31539482500898,146.42975192,1.31539482500898
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_100_S",2020,FALSE,2.4977982584136,0.0417239778211953,0.054992335207544,1.69880765215014,2.23903387784672,0.054992335207544,0.234540808583039,0.998480780238127,3.91550966427916,0.0879296970035468,2.29726609908384,100,7.81007894674937,"Mongolia","S",109.045451,48.239885,47.341573825009,5270.0639982,47.341573825009
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_100_S",2020,FALSE,5.31900923700924,-0.13465181749753,0.160625389946156,-2.46901698055212,2.94527636280989,0.160625389946156,0.407570003295589,0.998286843516932,5.59445263128504,-0.19249910660618,-3.32643359276272,100,9.94133230845133,"Australia","S",147.613916,-36.636058,-37.534369174991,4178.32597656,37.534369174991
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_200_S",2020,FALSE,22.4978214843329,0.844278678489061,0.846286091360477,3.89903253273274,3.90830313057169,0.846286091360477,0.984901644000116,0.998656949997624,8.58185033037969,0.2555162211496,3.06877213666396,200,23.0096146146456,"USA East","S",-122.285282,46.455086,44.658463650018,4971.38017352,44.658463650018
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_200_S",2020,FALSE,15.0027866183973,0.25922409378547,0.394370268805952,1.75821883857948,2.67486415272848,0.394370268805952,0.642639889660242,0.994192298518103,5.2593082311985,0.190031379776402,3.74868813335953,200,4.07764614423116,"USA West","S",-80.379497,37.449419,35.652796650018,3968.86932308,35.652796650018
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_200_S",2020,FALSE,30.6996408187635,-0.446120797641207,0.466551515091913,-1.43236438760332,1.49796149099843,0.466551515091913,0.691078274202549,0.994811073331063,5.16024490342039,-0.0274417348269447,-0.528978266046846,200,4.25236715475718,"Brazil","S",-63.405779,-1.400945,-3.19756734998203,355.9531974,3.19756734998203
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_200_S",2020,FALSE,16.1055013365857,0.113618829129937,0.43031936474249,0.710478138374049,2.69086122000875,0.43031936474249,0.664433725748809,0.998246188642516,9.44075824890509,-0.324338543276157,-3.32140633296999,200,19.3876212040583,"Switzerland","S",8.402194,47.355772,45.559149650018,5071.64453904,45.559149650018
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_200_S",2020,FALSE,10.0605205638897,0.628090926058606,0.638942199460384,6.65884560155624,6.77388778918367,0.638942199460384,0.995023818671626,0.998720849837107,9.17905607075441,0.62831440363469,7.34806906926864,200,19.282834704717,"Germany","S",12.430884,48.205131,46.408508650018,5166.19518292,46.408508650018
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_200_S",2020,FALSE,21.7525107042781,-0.527481720406801,0.531801917561878,-2.36751301505104,2.38690349361462,0.531801917561878,0.753655280209687,0.999533716919265,15.48103225505,-0.250289551667422,-1.59102683641337,200,8.05104109048843,"Cameroon","S",12.786326,5.831657,4.03503465001797,449.18005724,4.03503465001797
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_200_S",2020,FALSE,4.47997351666606,0.673733579742502,0.680913608641473,17.7007648205976,17.8894031885922,0.680913608641473,1.08045970286581,0.989575071245594,3.96275477839331,0.664022196628486,20.1296158500134,200,11.679802497228,"Poland","S",23.2945,52.730829,50.934206650018,5669.99588428,50.934206650018
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_200_S",2020,FALSE,2.91023964378924,0.230571407439121,0.273507088957276,8.60447589411945,10.2067519123117,0.273507088957276,0.532110406519546,0.97849035723053,2.0967312357807,0.252192702186987,13.6724008522413,200,7.69862994750341,"Finland","S",26.091998,63.527175,61.730552650018,6871.845121,61.730552650018
"geographical","2026-06-16_geographical_1","49NHC","49NHC_geographical_200_S",2020,FALSE,39.5417453472842,-0.5619562349071,0.56435518567754,-1.40125777106981,1.4072396397647,0.56435518567754,0.753437459626778,0.997020503936384,6.3895235800274,-0.0755866699162846,-1.16914742354074,200,5.90762030680974,"Malaysia","S",114.189928,2.213706,0.417083650017966,46.42975192,0.417083650017966
"geographical","2026-06-16_geographical_1","49UCP","49UCP_geographical_200_S",2020,FALSE,2.52825010859491,0.0721758280025111,0.100294698434533,2.93866633321458,4.08353685501493,0.100294698434533,0.321583744255801,0.997567424071241,3.98263812631463,0.155058159039017,4.05107562388525,200,7.74775672753652,"Mongolia","S",109.045451,48.239885,46.443262650018,5170.0639982,46.443262650018
"geographical","2026-06-16_geographical_1","55HEV","55HEV_geographical_200_S",2020,FALSE,5.1946213937046,-0.259039660802166,0.315786290887953,-4.74983058560456,5.79035418101379,0.315786290887953,0.623511145708323,0.997204607819979,5.4037632531817,-0.383188484709517,-6.62159461604826,200,9.76705491542816,"Australia","S",147.613916,-36.636058,-38.432680349982,4278.32597656,38.432680349982
"geographical","2026-06-16_geographical_1","10TES","10TES_geographical_300_S",2020,FALSE,22.8812992185921,1.22775641274819,1.23068513328032,5.67000247376073,5.68352783798584,1.23068513328032,1.40458344403128,0.997788314102072,8.70684888775914,0.380514778529051,4.57001573005861,300,22.8900170365969,"USA East","S",-122.285282,46.455086,43.7601524750269,4871.38017352,43.7601524750269
"geographical","2026-06-16_geographical_1","17SNB","17SNB_geographical_300_S",2020,FALSE,15.1133676830517,0.369805158439867,0.574778951688661,2.50824831395086,3.89850791305811,0.574778951688661,0.83702195288323,0.991076021747072,5.35152509195601,0.282248240533911,5.56782059466197,300,4.01175115505854,"USA West","S",-80.379497,37.449419,34.7544854750269,3868.86932308,34.7544854750269
"geographical","2026-06-16_geographical_1","20MMD","20MMD_geographical_300_S",2020,FALSE,30.5044302714016,-0.641331345003174,0.674051016286961,-2.05912879223149,2.16418215932126,0.674051016286961,0.885074737820628,0.99306872260181,5.16828133736535,-0.019405300881985,-0.374064631022916,300,4.14344120025635,"Brazil","S",-63.405779,-1.400945,-4.09587852497305,455.9531974,4.09587852497305
"geographical","2026-06-16_geographical_1","32TMT","32TMT_geographical_300_S",2020,FALSE,16.1887769489348,0.196894441478996,0.641047712792288,1.23121490785841,4.00858193207346,0.641047712792288,0.867808097070742,0.997278327910668,9.29583640178803,-0.46926039039322,-4.80548631908031,300,19.0993356466293,"Switzerland","S",8.402194,47.355772,44.6608384750269,4971.64453904,44.6608384750269
"geographical","2026-06-16_geographical_1","32UQU","32UQU_geographical_300_S",2020,FALSE,10.3294167710444,0.89698713321329,0.9137809840015,9.50960852775087,9.68765227080572,0.9137809840015,1.37388703728048,0.998282812716238,9.44824831026803,0.897506643148304,10.496243227643,300,19.1526187618574,"Germany","S",12.430884,48.205131,45.5101974750269,5066.19518292,45.5101974750269
"geographical","2026-06-16_geographical_1","33NTG","33NTG_geographical_300_S",2020,FALSE,21.4570935127513,-0.822898911933592,0.829136648902248,-3.69344340989034,3.72144044350578,0.829136648902248,1.07388837817636,0.999343530337489,15.3320714151803,-0.399250391537128,-2.53793289872594,300,7.97313193082809,"Cameroon","S",12.786326,5.831657,3.13672347502695,349.18005724,3.13672347502695
"geographical","2026-06-16_geographical_1","34UFD","34UFD_geographical_300_S",2020,FALSE,4.84911974034156,1.042879803418,1.05302153975983,27.3992134153509,27.6656636788627,1.05302153975983,1.62276669553114,0.983682332041782,4.33739982032195,1.03866723855713,31.486857840457,300,11.7517724951108,"Poland","S",23.2945,52.730829,50.0358954750269,5569.99588428,50.0358954750269
"geographical","2026-06-16_geographical_1","35VML","35VML_geographical_300_S",2020,FALSE,3.08292925258355,0.403261016233439,0.456787999492217,15.0489157860343,17.0464385589162,0.456787999492217,0.744611420788547,0.973177469488572,2.25523366535711,0.41069513176339,22.2654677190848,300,7.9003342072169,"Finland","S",26.091998,63.527175,60.8322414750269,6771.845121,60.8322414750269
