"mode","run","tile","out_name","year","original","mean_height","mean_change","mean_abs_change","relative_mean_change","relative_mean_abs_change","mae","rmse","correlation","SD","sd_change","relative_sd_change","wasserstein","q05_shift","q25_shift","q50_shift","q75_shift","q95_shift","shuffle_percentage","patch_size","time_min"
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_25.0_ 2x 2_local","2020",FALSE,4.95507725915692,-0.788733874180183,2.74023173254364,-13.7318908277183,47.7075528587513,2.74023173254364,3.8539079096355,0.807794519541742,2.70909505918388,-2.89695260890756,-51.6754901210788,2.17133414958777,1,2,1,-2,-7,25,2,18.4246008753777
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_25.0_ 2x 2_local","2020",FALSE,3.49601222538937,-0.876560458322694,2.13607024925494,-20.0467898815702,48.8515664293437,2.13607024925494,2.95243491462211,0.670422706143393,2.22834246313449,-1.54919015670528,-41.010636111224,1.2076231268863,0,0,-1,-2,-4,25,2,23.1508373777072
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_30.0_ 2x 2_local","2020",FALSE,6.47393907176076,-2.95849056607038,4.25419107078608,-31.3650955232638,45.1017525084266,4.25419107078608,6.17615341566231,0.875011614403999,3.98095272660028,-4.56978894051945,-53.4431879528265,3.60824744702546,1,1,0,-6,-13,30,2,39.5527054707209
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_30.0_ 2x 2_local","2020",FALSE,5.00134436179701,-0.742466771540099,2.97451132260194,-12.926378571726,51.7863706440112,2.97451132260194,4.13280494971895,0.755119431401649,2.49503744951401,-3.11101021857742,-55.4938238624816,2.38838422326047,1,2,1,-2,-8,30,2,18.9254870255788
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_30.0_ 2x 2_local","2020",FALSE,3.56485478477972,-0.807717898932347,2.25203646415552,-18.4723721561248,51.5036942106053,2.25203646415552,3.06468788751316,0.624872198669865,2.15555126116698,-1.62198135867279,-42.9375870946574,1.26124174679562,0,1,0,-2,-4,30,2,24.1915571371714
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_50.0_ 2x 2_local","2020",FALSE,6.15119938924217,-3.28123024858897,5.27688683263717,-34.7866920250194,55.9440890125794,5.27688683263717,7.48012325864082,0.764529631274938,2.68933225572759,-5.86140941139213,-68.5485498168081,4.73473274967272,1,2,0,-8,-16,50,2,42.8494894862175
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_50.0_ 2x 2_local","2020",FALSE,5.3005009830432,-0.44331015029391,3.6420132298735,-7.71804887039088,63.4076076898705,3.6420132298735,4.84719082138028,0.541011700837625,1.99868698772909,-3.60736068036234,-64.3476633439055,2.94377869218787,2,3,1,-2,-9,50,2,20.3326068997383
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_50.0_ 2x 2_local","2020",FALSE,3.87377640167014,-0.498796282041929,2.6149176174826,-11.4073868663169,59.8027250003924,2.6149176174826,3.397667765242,0.45955344007955,1.93400819074696,-1.84352442909281,-48.8023430799919,1.50997009026573,1,1,0,-2,-4,50,2,24.3084146658579
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_65.0_ 2x 2_local","2020",FALSE,6.10494455608292,-3.32748508174822,5.83571490410637,-35.2770729229986,61.8686290613901,5.83571490410637,8.11322292453036,0.64949885130792,2.02090821556748,-6.52983345155224,-76.3656967519144,5.33055539349971,2,2,0,-9,-17,65,2,43.6106972257296
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_65.0_ 2x 2_local","2020",FALSE,5.54789789891573,-0.195913234421376,4.01274557158304,-3.41085787595442,69.8620737769918,4.01274557158304,5.20424597687949,0.377670394240482,1.79987141580159,-3.80617625228984,-67.8941114602695,3.16574737123467,2,4,2,-2,-9,65,2,20.3149448037148
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_65.0_ 2x 2_local","2020",FALSE,4.07630456307167,-0.296268120640399,2.85466480184533,-6.77560196412524,65.2857026820622,2.85466480184533,3.62044515752148,0.330626072766647,1.80570367557159,-1.97182894426818,-52.1988594860054,1.69884807996458,1,2,0,-2,-4,65,2,25.0544936815898
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_80.0_ 2x 2_local","2020",FALSE,6.09495139314641,-3.33747824468473,6.3267071274527,-35.3830176617372,67.0739922837892,6.3267071274527,8.63514370592947,0.461919762562698,1.51822614392731,-7.03251552319241,-82.2445092714546,5.7647160793365,3,2,0,-9,-18,80,2,44.1387635866801
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_80.0_ 2x 2_local","2020",FALSE,5.74783870209461,0.00402756875750221,4.32795340644639,0.070120146084299,75.3498558009146,4.32795340644639,5.50495580726597,0.209497304852051,1.68050447066371,-3.92554319742773,-70.0233645848425,3.29920339561189,3,4,2,-2,-9,80,2,21.6101529359818
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_80.0_ 2x 2_local","2020",FALSE,4.22141925840112,-0.151153425310952,3.08515526771519,-3.45685335029425,70.5569807726115,3.08515526771519,3.84531218208448,0.189331526195205,1.7178752014147,-2.05965741842507,-54.5238817424807,1.81916635298387,1,2,0,-2,-4,80,2,25.7270007491112
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_100.0_ 2x 2_local","2020",FALSE,6.07249638527335,-3.35993325255778,6.93047173731171,-35.6210794203216,73.4749370354728,6.93047173731171,9.26012631024388,0.00732397323963828,1.22431699192854,-7.32642467519118,-85.6817450510004,6.02218062048446,4,3,0,-9,-18,100,2,47.3528440197309
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_100.0_ 2x 2_local","2020",FALSE,5.86833445754245,0.124523324205339,4.65373906010824,2.16795645460215,81.0217981071474,4.65373906010824,5.83523412519369,0.00180929576388305,1.62469678976318,-3.98135087832825,-71.0188552442989,3.39403980072136,3,4,2,-2,-9,100,2,22.4505967617035
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_100.0_ 2x 2_local","2020",FALSE,4.30278163278935,-0.0697910509227171,3.36719350098912,-1.59610956686187,77.0071476120225,3.36719350098912,4.1352061673598,-0.000809614459801926,1.67780930549269,-2.09972331434709,-55.5845184054598,1.87489013831675,1,2,0,-1,-4,100,2,27.0641934315364
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_2.5_ 4x 4_local","2020",FALSE,9.02790500457546,-0.404524633255679,0.555615501113259,-4.28865784095787,5.89048126990339,0.555615501113259,1.37044005782677,0.988723789134883,8.18075606960258,-0.369985597517141,-4.32694159080787,0.410769980547081,0,0,0,-1,-1,2.5,4,30.4542285521825
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_2.5_ 4x 4_local","2020",FALSE,5.33480681221658,-0.40900432112053,0.674804183122777,-7.12078290225573,11.748369983933,0.674804183122777,1.23616723527198,0.97812300803782,5.45554446892982,-0.150503199161614,-2.68465785651895,0.409004321120481,0,0,-1,-1,0,2.5,4,15.5623085776965
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_2.5_ 4x 4_local","2020",FALSE,3.67977443891087,-0.692798244801199,0.854263238450208,-15.8441790431955,19.5368562227075,0.854263238450208,1.45860449695648,0.947753547751426,3.13810455628299,-0.639428063556784,-16.9271354586981,0.697195578538739,0,0,-1,-1,-2,2.5,4,19.5766569932302
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_5.0_ 4x 4_local","2020",FALSE,8.65316629500363,-0.779263342827505,1.00130079466892,-8.26153358941659,10.615513002641,1.00130079466892,2.03053704251304,0.977739781017767,7.81547898435488,-0.735262682764845,-8.59881763931847,0.793910624192275,0,0,0,-1,-2,5,4,30.4975755771001
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_5.0_ 4x 4_local","2020",FALSE,5.2272227626062,-0.516588370730912,0.864958428279681,-8.99382585427698,15.0589636079686,0.864958428279681,1.51394124913263,0.968577183141095,5.14513030945378,-0.460917358637656,-8.22178807470922,0.516588370731255,0,0,-1,-1,-1,5,4,16.037995549043
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_5.0_ 4x 4_local","2020",FALSE,3.5729255619876,-0.799647121724465,1.04922641550929,-18.2877948422257,23.9956312085488,1.04922641550929,1.73216035260334,0.922763101352248,2.99406876130679,-0.783463858532983,-20.7400951197137,0.823522509542816,0,0,-1,-1,-2,5,4,18.7102514266968
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_10.0_ 4x 4_local","2020",FALSE,7.97515432960618,-1.45727530822495,1.78417979840299,-15.4496281889046,18.91537882506,1.78417979840299,3.11942575129469,0.954576865858062,7.10603533042075,-1.44470633669897,-16.8956845258736,1.49181670040093,0,-1,-1,-3,-4,10,4,31.8201173305511
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_10.0_ 4x 4_local","2020",FALSE,5.04626454492818,-0.69754658840893,1.26635600552971,-12.1443162425792,22.0473127707798,1.26635600552971,2.07837271349033,0.945595888436965,4.58937998914887,-1.01666767894256,-18.1351950453302,0.735702651647819,0,1,0,-2,-3,10,4,16.2240926583608
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_10.0_ 4x 4_local","2020",FALSE,3.4087460678435,-0.963826615868573,1.36495649819286,-22.0425521903581,31.2163249630442,1.36495649819286,2.1535770100267,0.872047451229359,2.75488064978193,-1.02265197005784,-27.0719560351862,1.0239695849085,0,0,-1,-2,-2,10,4,19.0802701354027
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_15.0_ 4x 4_local","2020",FALSE,7.39220815247589,-2.04022148535524,2.46187008375204,-21.6298616972707,26.1000630619929,2.46187008375204,4.04421405570949,0.929590969768329,6.44546605121786,-2.10527561590186,-24.6209708801904,2.09607251550384,0,-1,-1,-4,-6,15,4,31.2989557504654
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_15.0_ 4x 4_local","2020",FALSE,4.90283878522025,-0.840972348116861,1.63471843491168,-14.641364915985,28.4605185818831,1.63471843491168,2.59466917769159,0.917594845236556,4.11506788532478,-1.49097978276666,-26.5959169639786,1.03764668571737,0,1,0,-2,-4,15,4,15.7555854996045
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_15.0_ 4x 4_local","2020",FALSE,3.29259603493528,-1.07997664877679,1.61591172826609,-24.69888385846,36.9556287602811,1.61591172826609,2.47332252394739,0.820377322931692,2.56511437921902,-1.21241824062075,-32.0955068462698,1.17223314003611,0,0,-1,-2,-3,15,4,19.0853587667147
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_20.0_ 4x 4_local","2020",FALSE,6.88785094751755,-2.54457869031358,3.05979727253797,-26.9769167437826,32.4391210962855,3.05979727253797,4.85495553369946,0.902670508443653,5.83281735879588,-2.71792430832384,-31.7858311493038,2.62024926336927,0,-1,-1,-5,-8,20,4,31.7077957789103
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_20.0_ 4x 4_local","2020",FALSE,4.79217462358442,-0.951636509752685,1.96533037392135,-16.5680327514493,34.2164867245471,1.96533037392135,3.05133957668718,0.884053657846053,3.71520363697217,-1.89084403111927,-33.7286470445408,1.30691742128728,0,1,0,-2,-5,20,4,16.0751631339391
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_20.0_ 4x 4_local","2020",FALSE,3.21451988935651,-1.15805279435556,1.82053519033662,-26.4844721431236,41.635332835476,1.82053519033662,2.72280448969669,0.768979909296592,2.41397025895506,-1.36356236088471,-36.0966402705095,1.27803859916574,0,0,-1,-2,-3,20,4,19.2075589497884
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_25.0_ 4x 4_local","2020",FALSE,6.4575190726009,-2.97491056523024,3.58605386799108,-31.5391757951589,38.0183474002107,3.58605386799108,5.56516963838261,0.873394066251171,5.28199315819066,-3.26874850892906,-38.2276606659563,3.06784421322513,0,-1,-1,-6,-9,25,4,31.7368613680204
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_25.0_ 4x 4_local","2020",FALSE,4.71089914849173,-1.03291198484537,2.25725860041286,-17.9830422844224,39.2989697608913,2.25725860041286,3.44367941845067,0.845491155669518,3.38688238341287,-2.21916528467856,-39.5852018403202,1.54403570378577,1,1,0,-2,-6,25,4,16.0069699168205
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_25.0_ 4x 4_local","2020",FALSE,3.16196715742465,-1.21060552628742,1.99345059925408,-27.6863442612847,45.5898790814783,1.99345059925408,2.92597065422609,0.71764226638616,2.29251862590118,-1.48501399393859,-39.3117450830003,1.35395055004033,0,0,-1,-2,-4,25,4,19.5300847887993
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_30.0_ 4x 4_local","2020",FALSE,6.09003216938893,-3.34239746844221,4.04980523417539,-35.4351699061362,42.9349106187088,4.04980523417539,6.18786864993319,0.841640216352427,4.78943844467403,-3.76130322244569,-43.9880348263716,3.44931038358026,0,-1,-1,-7,-11,30,4,30.5322858413061
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_30.0_ 4x 4_local","2020",FALSE,4.65282054062657,-1.09099059271053,2.51723982664029,-18.9941933567143,43.8252541423276,2.51723982664029,3.78088513892499,0.802161410247085,3.11867109251437,-2.48737657557706,-44.369522395158,1.7501305707742,1,1,0,-2,-6,30,4,16.5809939424197
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_30.0_ 4x 4_local","2020",FALSE,3.12869298021055,-1.24387970350152,2.14314597697712,-28.4473190836827,49.0133871292841,2.14314597697712,3.0955498500587,0.666502759361059,2.19457393214139,-1.58295868769838,-41.9045670018734,1.4073079760588,0,0,-1,-2,-4,30,4,18.818413801988
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_50.0_ 4x 4_local","2020",FALSE,5.10897865364901,-4.32345098418212,5.42897546574143,-45.8360268794567,57.5564904716294,5.42897546574143,7.99519223501735,0.681219379168473,3.36616942583702,-5.1845722412827,-60.6330122358743,4.46168894083919,1,-1,-1,-9,-15,50,4,32.3400872906049
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_50.0_ 4x 4_local","2020",FALSE,4.57095558816629,-1.17285554517082,3.33464884425149,-20.4194657161263,58.0563804561255,3.33464884425149,4.77297570365638,0.583946855898555,2.44019786830593,-3.1658497997855,-56.4720456767595,2.31263250316483,1,2,1,-3,-8,50,4,16.692571858565
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_50.0_ 4x 4_local","2020",FALSE,3.10532689700988,-1.26724578670218,2.60580667441409,-28.9816974666357,59.594359268647,2.60580667441409,3.5851981603502,0.463078453873993,1.94425740150372,-1.83327521833605,-48.531022835054,1.53508174889266,0,0,-1,-2,-5,50,4,20.4696043848991
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_65.0_ 4x 4_local","2020",FALSE,4.71289075570469,-4.71953888212645,6.14082234001759,-50.0352407951982,65.1032933804062,6.14082234001759,8.87056234543662,0.516922392514181,2.73642383003087,-5.81431783708885,-67.9978189429664,4.86628463851718,1,-1,-1,-9,-17,65,4,34.1307022770246
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_65.0_ 4x 4_local","2020",FALSE,4.58768606654091,-1.15612506679619,3.78870257146421,-20.1281873647627,65.9614754648626,3.78870257146421,5.27328180722632,0.397163111701299,2.2046943588227,-3.40135330926873,-60.6729287841877,2.53446737041382,1,2,1,-3,-9,65,4,17.1073662996292
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_65.0_ 4x 4_local","2020",FALSE,3.13308464820928,-1.23948803550279,2.87537265639583,-28.346882377048,65.7592878240003,2.87537265639583,3.84955175270046,0.315064952373522,1.84550447105431,-1.93202814878546,-51.1452406430155,1.56702658129809,0,0,-1,-2,-5,65,4,22.5692771156629
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_80.0_ 4x 4_local","2020",FALSE,4.4933975139788,-4.93903212385234,6.70676539180121,-52.3622471992063,71.103264474956,6.70676539180121,9.51044821816749,0.312858374255911,2.365421053541,-6.18532061357872,-72.3366563319672,5.08854402070454,1,-1,-1,-10,-18,80,4,34.6352078636487
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_80.0_ 4x 4_local","2020",FALSE,4.61961458608268,-1.12419654725443,4.15856735568388,-19.5723104600286,72.4008373386015,4.15856735568388,5.65853519177281,0.2155896301189,2.09638965964732,-3.50965800844411,-62.6048549037573,2.66603530189137,1,2,1,-3,-9,80,4,18.1851158658663
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_80.0_ 4x 4_local","2020",FALSE,3.16397938294813,-1.20859330076394,3.11057946389108,-27.640325002852,71.1384278522815,3.11057946389108,4.0743856480007,0.173141370908658,1.79332141206859,-1.98421120777118,-52.5266465562737,1.58769514445452,1,1,-1,-2,-5,80,4,21.2207770506541
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_100.0_ 4x 4_local","2020",FALSE,4.38583888578737,-5.04659075204377,7.35615818762142,-53.5025539104277,77.9879465850209,7.35615818762142,10.1621128629863,0.00253776311278847,2.18635864817936,-6.36438301894036,-74.4307718172964,5.19741805437595,1,-1,-1,-10,-19,100,4,34.5184211691221
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_100.0_ 4x 4_local","2020",FALSE,4.65395497780094,-1.08985615553617,4.56410178954493,-18.9744427564938,79.4612093537488,4.56410178954493,6.06950256059557,0.00108295092426808,2.06114810282617,-3.54489956526526,-63.2334895302828,2.73198518456294,1,2,1,-3,-10,100,4,16.8962803125381
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_100.0_ 4x 4_local","2020",FALSE,3.18858147713911,-1.18399120657295,3.38840445801748,-27.0776792569589,77.492238622799,3.38840445801748,4.33798873542162,-5.69511123212355e-05,1.77363902778255,-2.00389359205722,-53.0476846588347,1.59931931182681,1,1,-1,-2,-5,100,4,21.5706165075302
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_2.5_ 8x 8_local","2020",FALSE,9.08591067512706,-0.346518962704076,0.461768102197404,-3.67369782769727,4.89553720438439,0.461768102197404,1.50612676735884,0.985355651950304,8.27527467569057,-0.275466991429148,-3.22155670412083,0.350601529406615,0,0,0,0,-1,2.5,8,28.6573003053665
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_2.5_ 8x 8_local","2020",FALSE,5.34592588799056,-0.397885245346551,0.650960724653612,-6.92719931261707,11.3332543417981,0.650960724653612,1.25119455667071,0.977472813755469,5.56440826048213,-0.0416394076092992,-0.742758714776952,0.402000587086924,0,0,-1,-1,0,2.5,8,13.8810918966929
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_2.5_ 8x 8_local","2020",FALSE,3.70645185282383,-0.666120830888238,0.790949316584561,-15.2340710851887,18.0888775052469,0.790949316584561,1.40525377571553,0.950888630187368,3.18726027788854,-0.590272341951232,-15.6258701473839,0.666120830887976,0,0,-1,-1,-1,2.5,8,17.4422751704852
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_5.0_ 8x 8_local","2020",FALSE,8.75126744672651,-0.681162191104628,0.859701573026336,-7.22149241773991,9.11431737140436,0.859701573026336,2.18365692608577,0.97076239685938,7.99832838721575,-0.552413279903971,-6.46041362737191,0.689811462239174,0,0,0,-1,-2,5,8,29.1742048621178
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_5.0_ 8x 8_local","2020",FALSE,5.2431598237021,-0.500651309635007,0.787590008577613,-8.71636093201645,13.7119760781554,0.787590008577613,1.50413689915608,0.967562660665503,5.34688948075846,-0.259158187332977,-4.62283238881568,0.500651309634983,0,0,-1,-1,-1,5,8,14.2219022274017
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_5.0_ 8x 8_local","2020",FALSE,3.61335636293929,-0.759216320772782,0.945087219851031,-17.3631492416554,21.6139853631594,0.945087219851031,1.64671540461512,0.929091127500258,3.08152795194609,-0.696004667893683,-18.4248486495718,0.766898776991793,0,0,-1,-1,-2,5,8,18.511978884538
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_10.0_ 8x 8_local","2020",FALSE,8.12612348396188,-1.30630615386926,1.57212676377311,-13.849095132711,16.6672514308264,1.57212676377311,3.22285384294153,0.941348689672857,7.45318994532372,-1.09755172179601,-12.8357488101463,1.32465537691333,0,-1,-1,-3,-3,10,8,28.8368183255196
"shuffle","2026-06-04_shuffle_3","55HEV","55HEV_shuffle_10.0_ 8x 8_local","2020",FALSE,5.05832809343699,-0.685483039900114,1.081639163337,-11.9342893418199,18.8313845672807,1.081639163337,1.97833860802119,0.945897094270274,4.93496400962362,-0.671083658467814,-11.9707091020202,0.685483039900149,0,0,-1,-1,-2,10,8,14.3767731507619
"shuffle","2026-06-04_shuffle_3","34UFD","34UFD_shuffle_10.0_ 8x 8_local","2020",FALSE,3.45073104954685,-0.92184163416522,1.21993079518537,-21.0823627380535,27.899611588611,1.21993079518537,2.04020142174911,0.884321848563886,2.89090764723371,-0.886624972606065,-23.4710077141219,0.951114777600496,0,0,-1,-2,-2,10,8,17.3865836977959
"shuffle","2026-06-04_shuffle_3","32UQU","32UQU_shuffle_15.0_ 8x 8_local","2020",FALSE,7.55852199704676,-1.87390764078437,2.21106852205449,-19.8666484960417,23.4411345427528,2.21106852205449,4.08139270338965,0.911406126969077,6.91855895587667,-1.63218271124305,-19.0882004717708,1.90260384367528,0,-1,-1,-4,-4,15,8,28.9903204679489
